WELL	DAY	QLOB	QWOB	QOOB	QGOB	PWFO
Prod-4	2992.570068	2179.1	787.5	1458.5	300948	35217
Prod-4	2993.100098	2275.6	828.4	1352.2	324738	34220
Prod-4	2994.439941	2281.2	760.6	1343.6	302910	33687
Prod-4	2995.27002	2235.7	826	1408	308600	34548
Prod-4	2997.350098	2137.5	827.8	1411.1	304266	34107
Prod-4	2998.179932	2268	805.1	1484.2	290429	35030
Prod-4	3000.26001	2122.7	788.2	1358.1	291102	36222
Prod-4	3000.919922	2298.5	797	1433.5	321319	35587
Prod-4	3002.570068	2143.6	814.6	1443.7	310063	36235
Prod-4	3003.209961	2126.3	802.4	1422.5	291967	35151
Prod-4	3004.800049	2224.4	800.6	1333	292584	34841
Prod-4	3005.199951	2150.1	780.2	1325.2	314095	33799
Prod-4	3005.620117	2304.9	763.8	1406	305680	35436
Prod-4	3006.050049	2205.3	770	1477.7	291267	34425
Prod-4	3006.459961	2297.7	823.1	1358.3	323655	35788
Prod-4	3006.889893	2185	812.5	1487.6	315397	34006
Prod-4	3007.949951	2287.6	809.3	1350.4	306688	35444
Prod-4	3010.610107	2274.4	805	1443.4	297724	33605
Prod-4	3011.120117	2299.2	762.6	1492.1	298762	34204
Prod-4	3012.379883	2277.8	802.2	1405.9	324691	34004
Prod-4	3013.25	2106.9	784	1398.1	296208	35269
Prod-4	3013.899902	2243.3	824.4	1398.9	319687	33491
Prod-4	3014	2120.2	821.7	1298.5	287731	33735
Prod-4	3014.25	2205.2	764.6	1477.2	295509	35293
Prod-4	3014.879883	2297.7	817.5	1383.2	322055	34051
Prod-4	3015.399902	2158.9	805.4	1349.9	321540	34794
Prod-4	3016.709961	2253.6	814	1416.4	321115	34042
Prod-4	3017.040039	2276.8	809.2	1335.5	310051	35438
Prod-4	3017.379883	2173.7	812.7	1433	323323	33340
Prod-4	3017.73999	2275.2	749.3	1398.5	304814	34789
Prod-4	3018.120117	2259.9	769.9	1471.3	293533	35001
Prod-4	3018.52002	2235	804.8	1481.2	298658	35661
Prod-4	3019.5	2136.5	775.8	1350.8	310562	34219
Prod-4	3021.969971	2177	752.2	1391.5	296675	33995
Prod-4	3022.48999	2108.1	811.5	1407.3	327739	36063
Prod-4	3023.780029	2196	765.9	1376.5	320158	36343
Prod-4	3024.610107	2305.7	790.3	1325.7	299055	35836
Prod-4	3025.27002	2254.2	767.3	1415.2	312904	35410
Prod-4	3026.919922	2102	829.8	1390.1	311609	33922
Prod-4	3027.330078	2123.7	796.9	1324.9	296143	34354
Prod-4	3027.709961	2277.4	788.6	1341.9	300657	35542
Prod-4	3028.110107	2094.9	754.1	1407.9	303356	35630
Prod-4	3028.530029	2092.8	778.8	1412.5	301322	34934
Prod-4	3028.97998	2208.4	813.4	1454	324068	34716
Prod-4	3030.080078	2291.2	786.2	1415.1	325666	34572
Prod-4	3030.949951	2181	784.4	1336.5	313922	35422
Prod-4	3033.129883	2198.4	828.8	1435.3	321112	35067
Prod-4	3033.949951	2152.7	776.9	1457.9	306005	35471
Prod-4	3034.639893	2220.9	830.6	1477.1	308330	33573
Prod-4	3035.27002	2162	764.9	1321.5	323088	34415
Prod-4	3036.840088	2207.6	805.3	1446.7	306845	33970
Prod-4	3037.22998	2119.2	781.5	1409.5	291254	34177
Prod-4	3037.639893	2178.1	805.3	1314.1	296115	34534
Prod-4	3038.080078	2158.1	806	1322	285016	34114
Prod-4	3038.530029	2281.6	817.5	1361.3	313049	34447
Prod-4	3039.01001	2238.1	814.4	1354.4	303102	35003
Prod-4	3040.199951	2137.6	787.7	1357.6	311854	33470
Prod-4	3040.5	2155.5	854.4	1325	289424	34763
Prod-4	3040.810059	2238.1	787.7	1310.2	306056	33779
Prod-4	3041.139893	2278.1	803.8	1343.3	301767	35685
Prod-4	3041.48999	2092.7	854.5	1347.9	288199	34274
Prod-4	3041.850098	2144.7	844.2	1301	299080	34072
Prod-4	3042.75	2201.2	853.8	1274.5	314469	35538
Prod-4	3044.899902	2163.7	864.8	1306.4	281766	34744
Prod-4	3045	2209.5	920.3	1289.2	285930	34323
Prod-4	3045.25	2283.8	877	1283.1	307239	35566
Prod-4	3045.879883	2086.5	806.7	1398.4	278942	35967
Prod-4	3046.030029	2200.3	815.2	1270.1	283949	34741
Prod-4	3046.159912	2169.5	842.8	1323.2	276798	34749
Prod-4	3046.290039	2173.8	863.4	1402.3	278253	35832
Prod-4	3046.439941	2172.4	828.5	1409.3	290391	34558
Prod-4	3046.560059	2105.1	849.5	1355.3	305245	33336
Prod-4	3046.870117	2243.1	864.8	1300.8	297224	36072
Prod-4	3046.949951	2245.9	855.4	1409.8	276176	36238
Prod-4	3047.030029	2071.1	823.7	1309.6	296574	34850
Prod-4	3047.120117	2082.4	841.1	1403	303180	36028
Prod-4	3047.22998	2220.3	857.8	1398.4	290747	34945
Prod-4	3047.330078	2079.4	815.3	1411.1	281672	35704
Prod-4	3047.590088	2204.2	873	1302.6	280103	34022
Prod-4	3048.22998	2184.5	850.6	1284.1	279304	35019
Prod-4	3048.320068	2248.1	878.5	1316.7	307398	36117
Prod-4	3048.540039	2166.8	860.9	1355.7	284250	34962
Prod-4	3049.100098	2120.8	885.7	1255.6	307188	35168
Prod-4	3049.23999	2076	876.8	1332.3	305058	35316
Prod-4	3049.389893	2130.2	857.2	1336	301597	34124
Prod-4	3049.560059	2202.5	822.5	1275.1	305422	34130
Prod-4	3049.73999	2118.3	836.1	1374.7	305090	34434
Prod-4	3049.929932	2259.8	889.2	1404.3	290123	33411
Prod-4	3049.97998	2176.4	854.4	1403.2	285800	35942
Prod-4	3050.030029	2150.7	838.6	1258.5	288094	34368
Prod-4	3050.090088	2116.7	823.3	1384.6	307610	36183
Prod-4	3050.159912	2207.7	863.5	1366.5	272458	34382
Prod-4	3050.22998	2073.6	826.9	1300.7	305655	34940
Prod-4	3050.399902	2101.9	875.6	1243.1	271797	34634
Prod-4	3050.840088	2087.6	874.5	1337.6	306140	33389
Prod-4	3051.939941	2187.2	879.7	1394.8	298757	34778
Prod-4	3052.100098	2168.3	838.5	1315	285145	33402
Prod-4	3052.51001	2200.9	862.6	1276.5	276258	33506
Prod-4	3052.76001	2097.8	849.9	1241.8	304416	34582
Prod-4	3053.389893	2277.7	859.4	1299.5	273874	35407
Prod-4	3053.540039	2144.1	847.7	1272.4	290097	35855
Prod-4	3053.719971	2268.8	881.8	1333.4	292832	33636
Prod-4	3053.909912	2254.2	881.7	1303.7	285669	34029
Prod-4	3054.120117	2097.8	833.3	1245	286646	34135
Prod-4	3054.340088	2260.9	882.2	1253	288996	36249
Prod-4	3054.889893	2154	899	1267.3	295964	33936
Prod-4	3055.030029	2148.3	859.1	1285.3	288869	34493
Prod-4	3055.179932	2204.4	892	1250	278240	34682
Prod-4	3055.350098	2138.9	841.5	1357.5	283950	35649
Prod-4	3055.530029	2251	834.7	1304.4	304679	34803
Prod-4	3055.73999	2070.1	895.6	1303.6	271418	33353
Prod-4	3056.23999	2111.5	825.2	1298.5	289776	34145
Prod-4	3056.540039	2224.7	835	1373.7	269628	34030
Prod-4	3057.27002	2105.7	873.2	1375.2	285982	35135
Prod-4	3057.570068	2082.2	860.9	1375.8	290457	35940
Prod-4	3058.340088	2198.2	847.8	1341.3	300050	35682
Prod-4	3058.530029	2075.7	894.8	1231.7	287860	35272
Prod-4	3058.73999	2177.4	910.1	1296.6	269644	33498
Prod-4	3058.959961	2088	850	1333.8	279569	33889
Prod-4	3059.199951	2233.3	851.9	1304	269083	35674
Prod-4	3059.439941	2219.4	883.6	1272.5	300922	34399
Prod-4	3060.050049	2101.5	840.2	1357.3	288307	35821
Prod-4	3061.580078	2077.6	884.7	1231.3	297088	35150
Prod-4	3061.840088	2072.6	846.1	1263.8	287830	33645
Prod-4	3062.47998	2110.6	882.6	1216.5	269914	35999
Prod-4	3062.639893	2238.2	888.9	1241.4	280452	33439
Prod-4	3062.820068	2085.1	864.6	1253.6	298277	34745
Prod-4	3063.02002	2194.5	913	1257.5	287920	34700
Prod-4	3063.22998	2211.2	905.5	1269.7	269168	36110
Prod-4	3063.459961	2156.3	870.2	1274	295712	33330
Prod-4	3064.030029	2186.2	847.3	1281.6	279472	35884
Prod-4	3065.439941	2070.4	841.3	1313	275606	34695
Prod-4	3065.73999	2252.5	894	1359	274726	34376
Prod-4	3066.47998	2196.7	861.2	1356.1	267130	34956
Prod-4	3066.929932	2091.1	848.9	1366.5	286589	35505
Prod-4	3068.060059	2249.5	843.4	1337.1	275268	35733
Prod-4	3068.379883	2183	908.1	1243.2	295571	34185
Prod-4	3069.169922	2073.6	898.6	1365.4	281380	34285
Prod-4	3069.370117	2085.9	840.4	1271.2	276949	35406
Prod-4	3069.590088	2246.2	887	1259.9	266477	33439
Prod-4	3069.820068	2104.4	891.9	1343.8	277279	35975
Prod-4	3070.060059	2184.1	872.3	1315.3	287503	36089
Prod-4	3070.300049	2170.8	893.9	1238.2	267219	34099
Prod-4	3070.909912	2195.4	866	1289.1	278193	34388
Prod-4	3072.449951	2130	871.9	1308.1	277268	34262
Prod-4	3072.689941	2274.2	845.4	1274.7	278028	35284
Prod-4	3073	2110.1	827.9	1282.2	280721	35206
Prod-4	3073.76001	2236.3	884.4	1275.6	279422	36137
Prod-4	3074.139893	2068.1	863.5	1218.3	277565	35025
Prod-4	3075.090088	2157.4	875.5	1344.9	265869	34037
Prod-4	3075.389893	2160.4	914.3	1351.3	271293	35837
Prod-4	3076.149902	2259.5	857.5	1208.5	275949	36234
Prod-4	3076.600098	2161.8	858.9	1295.4	293297	35947
Prod-4	3077.75	2133.4	844.1	1290.9	295603	35238
Prod-4	3078.189941	2107.4	903.5	1219.1	270035	34250
Prod-4	3079.290039	2091.5	853.1	1268.6	298336	33275
Prod-4	3079.75	2239.1	843.9	1291	291897	34812
Prod-4	3080.919922	2229.5	882.4	1229.4	294023	33622
Prod-4	3081.439941	2255	879.8	1218.3	276927	34460
Prod-4	3082.75	2070.4	839.8	1362.7	268832	36047
Prod-4	3083.129883	2117.1	880.2	1204.7	293989	35515
Prod-4	3083.449951	2221.8	874.1	1218.6	297294	36117
Prod-4	3084.25	2261.1	914.5	1332.7	269698	34896
Prod-4	3086.25	2250.5	898.7	1274	284768	35553
Prod-4	3086.52002	2112.6	915	1213.7	285543	35240
Prod-4	3086.76001	2267.1	900.2	1341.7	292098	34978
Prod-4	3087.340088	2126.7	858.6	1291.5	275500	36089
Prod-4	3087.48999	2075.6	901.3	1207.7	298913	35393
Prod-4	3087.649902	2062.6	868.8	1360.9	295903	35949
Prod-4	3087.830078	2100.5	862	1229.5	275775	33438
Prod-4	3088.02002	2063.4	865.9	1290.2	265281	34730
Prod-4	3088.23999	2270	840.1	1220.5	267327	34219
Prod-4	3088.780029	2139.5	913.2	1218.1	289545	34411
Prod-4	3090.129883	2109.8	888.5	1266.9	274161	33680
Prod-4	3090.320068	2177	885.2	1314.8	288825	36017
Prod-4	3090.800049	2083.5	853.7	1312.5	274481	34628
Prod-4	3091.179932	2199.1	870.5	1313.5	282428	34952
Prod-4	3092.149902	2151.2	858.9	1300.7	280667	33993
Prod-4	3092.389893	2211.4	896.9	1313.8	272325	35700
Prod-4	3092.639893	2105.4	876.9	1300.9	289724	33945
Prod-4	3092.909912	2255.4	852.1	1257.4	279076	36158
Prod-4	3093.189941	2117.7	902	1337.1	280783	34924
Prod-4	3093.47998	2175.5	888.8	1237.3	272378	35991
Prod-4	3094.209961	2102.8	868.9	1284.4	265463	35300
Prod-4	3094.72998	2264.9	877	1282.6	286539	33807
Prod-4	3096.030029	2195.7	909.8	1272.9	265921	35963
Prod-4	3096.600098	2178.3	901.4	1218.8	280873	35061
Prod-4	3098.01001	2168.8	885.6	1270	277841	35451
Prod-4	3098.659912	2139.4	875.2	1340	296066	33932
Prod-4	3100.290039	2269.6	912.3	1302	287365	35454
Prod-4	3100.939941	2060.9	832.8	1251.3	282756	34146
Prod-4	3102.560059	2223.9	858	1220.2	265264	33786
Prod-4	3103.139893	2089.3	850.5	1354.6	268391	36134
Prod-4	3103.899902	2066.4	831.8	1277.4	272188	35668
Prod-4	3104	2091.2	833.5	1257.6	290842	34716
Prod-4	3104.25	2153.4	848.6	1333.7	279945	36167
Prod-4	3104.879883	2193.9	871	1352.4	282014	34416
Prod-4	3104.959961	2191.3	907.9	1334.6	282563	34855
Prod-4	3105.159912	2134.2	863.6	1284.9	292873	35458
Prod-4	3105.669922	2134.6	884	1337.9	285531	35597
Prod-4	3105.73999	2199.5	898.8	1355	267097	35508
Prod-4	3105.919922	2228.3	887	1346.3	300762	34518
Prod-4	3106.040039	2226	845.1	1286.7	284024	33415
Prod-4	3106.330078	2239.8	831	1361.3	266490	34815
Prod-4	3107.050049	2146.9	839.4	1265.7	265304	35626
Prod-4	3107.179932	2163.1	903.9	1342.3	268715	34851
Prod-4	3107.5	2173.1	856.5	1363.2	287032	35057
Prod-4	3108.300049	2105.3	882.8	1239.8	283973	35503
Prod-4	3108.409912	2229.7	871.3	1349.1	271636	35545
Prod-4	3108.679932	2077.6	879.6	1279.6	296288	35947
Prod-4	3108.810059	2166	894.9	1328.3	280872	34648
Prod-4	3109.159912	2141.8	897.1	1364	276235	34058
Prod-4	3109.25	2072.2	897.7	1289.1	286751	34249
Prod-4	3109.340088	2203.8	832.6	1291	288061	33756
Prod-4	3109.449951	2089	900	1317.9	290625	36217
Prod-4	3109.560059	2273.5	890.4	1241.1	278284	33832
Prod-4	3109.689941	2100.7	897.6	1355.2	290028	33368
Prod-4	3110.01001	2212.8	875.5	1261	269306	35925
Prod-4	3110.159912	2260.1	851.9	1365.3	299149	34990
Prod-4	3110.51001	2191.5	835	1314.9	284783	35607
Prod-4	3111.399902	2143.7	911.5	1335.5	276299	36249
Prod-4	3111.51001	2232.6	885.3	1234.6	298664	33884
Prod-4	3111.790039	2211	855.9	1242.1	268088	34707
Prod-4	3112	2067.8	868.1	1273	273912	33741
Prod-4	3112.51001	2094.8	858.5	1353.3	294182	35626
Prod-4	3112.639893	2114.6	836.5	1284.6	265459	34189
Prod-4	3112.780029	2236.1	900.5	1242.2	264421	34416
Prod-4	3112.939941	2128.6	909.8	1317.1	282929	35075
Prod-4	3113.050049	2205	879.4	1218.4	267255	35781
Prod-4	3113.169922	2079.2	865.3	1357.5	274404	36184
Prod-4	3113.47998	2165.1	894.3	1336.1	293752	33460
Prod-4	3114.26001	2063.5	874.7	1354.5	265216	33347
Prod-4	3114.370117	2072.9	907.9	1229.5	288924	34874
Prod-4	3114.669922	2132.8	843.3	1350.9	287856	33357
Prod-4	3114.909912	2181.7	891.3	1320.7	287790	34779
Prod-4	3115.51001	2083.2	878.7	1285.4	279272	34895
Prod-4	3115.669922	2167.6	888.4	1263.2	297634	34766
Prod-4	3116.070068	2211.7	889.6	1249.9	270854	34434
Prod-4	3117.070068	2232.1	862.5	1230	264884	36024
Prod-4	3117.219971	2158.2	888.8	1312.8	282493	35306
Prod-4	3117.600098	2079	887.6	1281.5	279255	34172
Prod-4	3118.540039	2129.6	853.9	1349.4	296999	35915
Prod-4	3118.77002	2215.5	850.4	1290.8	270335	36263
Prod-4	3119.340088	2118.3	914.8	1268.2	263825	34344
Prod-4	3119.620117	2160.1	855	1341.9	270304	34079
Prod-4	3120.340088	2195.4	856.4	1255	270178	33363
Prod-4	3120.590088	2208.2	882.1	1297.6	277813	35901
Prod-4	3121.199951	2161.7	857.8	1268.1	279505	35657
Prod-4	3121.560059	2253.5	854.5	1324.8	280610	35817
Prod-4	3122.449951	2182.7	870.6	1225.8	293017	33680
Prod-4	3122.780029	2109	874.4	1343	288775	36079
Prod-4	3123.590088	2257.1	919.4	1294.1	275656	34858
Prod-4	3125.620117	2207.3	898.2	1332.7	282050	36234
Prod-4	3125.830078	2218.7	870.9	1333.2	270827	36220
Prod-4	3126.360107	2266.8	897.9	1364.6	271822	35718
Prod-4	3127.669922	2242.9	856.8	1320.9	266830	34908
Prod-4	3128.050049	2073.4	874.7	1304.6	295026	36182
Prod-4	3128.379883	2214.3	903.2	1214.2	272527	36045
Prod-4	3129.199951	2201	899	1208	270494	35561
Prod-4	3129.52002	2088.1	846.6	1342.4	297967	34720
Prod-4	3130.300049	2202.6	847.4	1299.7	266633	33718
Prod-4	3130.48999	2100.2	873.1	1245.9	266405	36351
Prod-4	3130.709961	2175.7	846.9	1221.7	279048	36090
Prod-4	3130.929932	2206.1	849.5	1352.6	295338	35729
Prod-4	3131.149902	2187.9	911.5	1304.7	264870	35767
Prod-4	3131.379883	2158	864.3	1334.4	277870	34582
Prod-4	3131.939941	2124.4	915.8	1333.6	285315	35552
Prod-4	3132.300049	2214.6	898.6	1298.8	296820	34173
Prod-4	3133.189941	2077.5	868.2	1330.4	298123	35346
Prod-4	3133.649902	2061.3	866.1	1231.3	273389	34605
Prod-4	3133.899902	2161.4	846.9	1337.7	278487	35436
Prod-4	3134	2163.9	967.1	1196.8	271013	35892
Prod-4	3134.25	2256	858.2	1229.4	266408	36272
Prod-4	3134.879883	2157.3	890.9	1250.6	278526	36055
Prod-4	3135.060059	2167.8	875.2	1231.6	267459	34719
Prod-4	3135.52002	2069.5	902.9	1345.3	277025	33617
Prod-4	3136.679932	2072.6	880.6	1302.9	290112	33993
Prod-4	3136.889893	2148.2	869.4	1332.7	266143	33649
Prod-4	3137.419922	2183.1	859.2	1289.8	265441	36036
Prod-4	3138.72998	2175.1	849	1295	285587	35553
Prod-4	3138.959961	2182	884.1	1344.6	285019	34666
Prod-4	3139.540039	2130.3	890.6	1331.4	282191	35140
Prod-4	3140.98999	2151.3	904.7	1348.2	263622	35644
Prod-4	3141.350098	2078.7	858.7	1348.2	271185	35401
Prod-4	3142.23999	2246.7	924.5	1208.5	282339	33408
Prod-4	3142.709961	2184.5	909	1235.4	278906	34995
Prod-4	3143.879883	2133.1	912.2	1214	279521	33512
Prod-4	3144.320068	2131.1	890.6	1249.2	278574	35055
Prod-4	3145.429932	2143.3	883	1337.2	276273	34045
Prod-4	3145.949951	2216.3	890.4	1350	281011	36280
Prod-4	3147.27002	2067.8	861.4	1330	279785	35128
Prod-4	3147.790039	2231.3	926.2	1237.3	284720	35139
Prod-4	3149.100098	2069	933.7	1228.6	295309	35297
Prod-4	3149.5	2202.6	876.2	1235.2	262128	34642
Prod-4	3150.47998	2234.2	903.5	1198.5	274938	34931
Prod-4	3151.129883	2257.6	877.2	1220.3	271812	34253
Prod-4	3152.73999	2233	871.7	1309.7	276481	36266
Prod-4	3153.199951	2068.7	866.2	1280.7	269224	33889
Prod-4	3154.379883	2209.9	870.4	1304.5	292645	35024
Prod-4	3154.669922	2061.7	941.2	1188.4	286108	35945
Prod-4	3154.97998	2130.7	891.2	1262.1	278559	34261
Prod-4	3155.300049	2273.4	935	1338.2	274625	35092
Prod-4	3155.639893	2144.1	941.6	1277.3	274910	33676
Prod-4	3156	2252.3	940.9	1271.8	265073	34580
Prod-4	3156.889893	2081.4	894.4	1227	272077	34703
Prod-4	3159.129883	2225.2	895.7	1214.2	264610	34157
Prod-4	3159.560059	2061.7	936.3	1238.9	266177	35057
Prod-4	3160.659912	2110.8	883.2	1254.9	260300	33565
Prod-4	3161.189941	2111.8	955.7	1273.4	260011	34891
Prod-4	3162.530029	2258.5	957.1	1190.6	286292	35496
Prod-4	3163.100098	2231.6	939.2	1188.5	268340	34314
Prod-4	3164.52002	2206.6	887.4	1299	284066	35940
Prod-4	3164.899902	2092.7	927.3	1251.7	262556	33416
Prod-4	3165	2200	979.5	1220.6	246704	34421
Prod-4	3165.25	2187.9	929.8	1322.6	268079	33465
Prod-4	3165.879883	2134.5	925.2	1292.7	274921	35082
Prod-4	3166.030029	2231.4	938.7	1222.1	257669	34130
Prod-4	3166.199951	2159.6	959.4	1197.9	262520	34113
Prod-4	3166.389893	2242.2	896.8	1304.7	267306	35751
Prod-4	3166.600098	2066.3	892.4	1230.6	275652	34204
Prod-4	3166.820068	2088.2	926.9	1279.4	287480	34508
Prod-4	3167.370117	2276.8	918.6	1242.9	260497	33940
Prod-4	3167.51001	2135.1	910.4	1278.5	273760	33576
Prod-4	3167.659912	2145.1	956.5	1296.2	270258	35605
Prod-4	3167.830078	2277.8	902	1217.3	281846	36023
Prod-4	3168.01001	2214.6	901.8	1254.4	281799	33758
Prod-4	3168.219971	2160.1	902.7	1227.8	273592	33474
Prod-4	3168.719971	2118.4	967.5	1304.7	256663	35103
Prod-4	3169.98999	2208.5	893.1	1201.1	255249	34607
Prod-4	3170.429932	2195.9	905.4	1316.6	282061	33954
Prod-4	3171.540039	2122.6	943.5	1178.9	285975	33941
Prod-4	3172.080078	2070.2	927.6	1165	270853	33608
Prod-4	3172.51001	2224.9	914.6	1168.4	258752	35225
Prod-4	3173.590088	2188.3	918.9	1238.9	264085	33609
Prod-4	3174.01001	2111.1	959.4	1171.1	256330	34811
Prod-4	3175.080078	2195.6	953.2	1298.7	259220	36188
Prod-4	3175.5	2273.2	954	1188.6	256031	34991
Prod-4	3176.570068	2185.8	970	1209.2	282032	34593
Prod-4	3176.939941	2064.1	972	1251.7	282188	34231
Prod-4	3177.850098	2088.7	957.7	1280.4	264958	35884
Prod-4	3180.120117	2190.3	989.2	1278.3	259317	33492
Prod-4	3180.429932	2089.6	962.7	1240.9	265506	33501
Prod-4	3181.209961	2086.7	953.5	1255.3	264560	33722
Prod-4	3181.649902	2172.2	945.8	1265.2	270681	35199
Prod-4	3182.75	2272.3	973.5	1277.6	258051	35534
Prod-4	3183.120117	2148.5	913.2	1148.5	275586	35846
Prod-4	3184.050049	2206	940.1	1258.6	266811	35294
Prod-4	3184.280029	2268.4	939.3	1262.9	264443	35445
Prod-4	3184.52002	2081.6	969.8	1187.8	274053	34742
Prod-4	3184.780029	2166.7	917.8	1181.4	279733	36505
Prod-4	3185.040039	2093	961.7	1271.9	259295	33687
Prod-4	3185.320068	2139.9	933.6	1229	259341	35712
Prod-4	3186.030029	2112.9	991.8	1249.9	281773	34787
Prod-4	3186.5	2210	999.8	1191.6	262111	34378
Prod-4	3187.699951	2259.9	954.3	1183.8	278096	34999
Prod-4	3188.030029	2140.4	997.3	1135.9	262755	33885
Prod-4	3188.850098	2204.7	966.6	1173.8	279981	35083
Prod-4	3189.310059	2065.3	927.2	1251.1	249357	34728
Prod-4	3190.449951	2261.1	982.9	1167.6	262387	35217
Prod-4	3190.860107	2153.2	935.6	1242	269285	34513
Prod-4	3191.899902	2131	934.2	1256.8	270334	34245
Prod-4	3192.159912	2229.4	995.1	1205	254139	36608
Prod-4	3192.439941	2188.5	933	1167.2	249624	35615
Prod-4	3192.719971	2202.1	994.4	1225.2	257131	34505
Prod-4	3193.02002	2202.2	957.8	1279.3	278755	35124
Prod-4	3193.340088	2227.7	956.2	1136.8	276009	34276
Prod-4	3194.129883	2268	1001.1	1241.1	269130	34284
Prod-4	3195	2155.3	1019	1136.2	271643	35108
Prod-4	3195.419922	2263.2	1007.1	1177.5	262604	35277
Prod-4	3196.469971	2279	1012.2	1129.8	251783	33954
Prod-4	3196.830078	2147.9	1007	1208.4	261512	33679
Prod-4	3197.72998	2112.2	1007.4	1270	252667	36222
Prod-4	3199.97998	2162.2	945.3	1201.4	256534	36575
Prod-4	3200.290039	2220.3	982.6	1122.6	277752	36564
Prod-4	3201.050049	2163.2	951	1201	256595	34328
Prod-4	3202.949951	2065.5	1015.3	1129.8	261420	34629
Prod-4	3203.560059	2257	1017.3	1231.5	269827	33841
Prod-4	3205.090088	2250	1019.3	1253.5	276102	35096
Prod-4	3205.570068	2159.9	955.6	1256.2	250887	33705
Prod-4	3206.780029	2196	963	1152.6	244482	33815
Prod-4	3207.090088	2075.2	1021.9	1230.7	252728	35197
Prod-4	3207.399902	2178.5	1024.1	1200.5	247030	34762
Prod-4	3207.73999	2103.2	974.1	1196.5	254961	34003
Prod-4	3208.090088	2107.9	949.5	1255.6	248262	34830
Prod-4	3208.419922	2168.9	1002.6	1126.8	260491	33903
Prod-4	3209.27002	2268.6	984	1187.4	264277	34954
Prod-4	3211.370117	2242.6	997	1150.2	260626	35550
Prod-4	3211.77002	2080	976.2	1209.9	268054	34486
Prod-4	3212.75	2213.3	1027.5	1133.2	257253	35341
Prod-4	3213.340088	2255.5	1025.6	1114	264624	34567
Prod-4	3214.820068	2275.2	966.6	1198.3	250187	34747
Prod-4	3215.419922	2271.8	1007.7	1166.4	243386	33905
Prod-4	3216.889893	2208.5	969.7	1115.1	255301	36114
Prod-4	3217.350098	2194.4	1019.8	1232.8	248570	36455
Prod-4	3218.5	2240.9	1008.2	1094.2	263911	35288
Prod-4	3219.159912	2243.6	976.1	1145	241352	33615
Prod-4	3220.810059	2183.5	1014	1143.2	251192	34622
Prod-4	3221.399902	2166.9	1027.7	1100.4	242930	35952
Prod-4	3222.870117	2251.8	973.7	1204.5	260554	33721
Prod-4	3223.179932	2106.1	1002.4	1206.5	251187	34901
Prod-4	3223.51001	2162.1	982.3	1128.9	241358	35208
Prod-4	3223.860107	2076.4	970.9	1199.6	258782	35557
Prod-4	3224.209961	2066.3	1003.5	1150.5	269889	33814
Prod-4	3224.580078	2083.9	1030.8	1123	256176	34438
Prod-4	3225.51001	2079.6	985.1	1187.6	251826	36479
Prod-4	3226	2097.8	1062.5	1035.2	227004	34617
Prod-4	3227.22998	2258.2	984.1	1085.1	268803	35893
Prod-4	3227.909912	2172.9	1005.5	1181.4	269588	34980
Prod-4	3229.629883	2106.4	1048.2	1194.1	237554	33718
Prod-4	3230.22998	2253.7	1024.4	1105.7	247814	34041
Prod-4	3231.76001	2162.5	983.5	1105.8	257165	33719
Prod-4	3232.25	2233.5	1037.2	1118.9	267196	33665
Prod-4	3233.47998	2183.9	1063.2	1187.9	261840	34704
Prod-4	3234.149902	2123	1027.8	1207.2	247464	35085
Prod-4	3235.830078	2135.3	1008.4	1199.6	245452	36097
Prod-4	3236.129883	2229.8	1004.2	1096.4	252077	36261
Prod-4	3236.899902	2183.1	1032	1196.1	261245	36294
Prod-4	3238.830078	2136.9	997.2	1099.1	262605	34478
Prod-4	3239.090088	2089.4	1006.2	1132	257815	34296
Prod-4	3239.75	2209.6	1074.7	1122.8	241779	33867
Prod-4	3240.26001	2260.5	1063.2	1165.9	241941	35522
Prod-4	3241.540039	2242.8	1045.6	1059.4	260306	36596
Prod-4	3242.080078	2252.1	1034	1166.5	245054	34840
Prod-4	3243.429932	2062	1005.5	1087.6	256479	34422
Prod-4	3244.169922	2057.5	1071.4	1104.2	259667	36013
Prod-4	3246.02002	2149.2	1028.2	1060.5	242304	36586
Prod-4	3246.620117	2176.4	1068.6	1166.4	254231	33831
Prod-4	3248.129883	2239.8	1040.8	1132	231992	33842
Prod-4	3248.679932	2251	1092.1	1043.7	236824	35002
Prod-4	3250.060059	2190.8	1094.6	1066.5	237972	34443
Prod-4	3250.73999	2152.8	1036.9	1143.9	232789	33738
Prod-4	3252.439941	2140.2	1027.9	1133.9	248032	34717
Prod-4	3253.129883	2267.7	1085.1	1052.9	236675	35113
Prod-4	3254.850098	2103.1	1080	1050.8	253157	35639
Prod-4	3255.280029	2083.2	1022.1	1171.4	256615	35440
Prod-4	3256.360107	2267.7	1094.4	1031.7	247196	36477
Prod-4	3256.899902	2160.9	1064.9	1049.3	230891	34693
Prod-4	3257	2210.1	1073.8	1136.3	231140	34912
Prod-5	1278	2956.7	0	2956.7	668776	39129
Prod-5	1278.25	3132.8	0	3092.6	685138	39122
Prod-5	1278.880005	3164.5	0	2941	708695	37805
Prod-5	1280.439941	3133.6	0	3136.9	688746	39289
Prod-5	1284.339966	2942.8	0	2900.4	694058	37660
Prod-5	1294.109985	3099.9	0	2924.8	669717	37751
Prod-5	1307.900024	3080.4	0	3056.6	697359	39783
Prod-5	1308	2929.5	0	2929.5	668592	38050
